33.015148038438355,63.60031446463138,61.84658438426491,38.01315561749642,31.953090617340916,30.265491900843113,34.058772731852805,20.024984394500787,122.06555615733703,98.00510190801293,58.008620049092706,22.20360331117452,22.20360331117452,33.61547262794322,21.2602916254693,00/10049200_1891-09-16_1958.jpg
19.026297590440446,34.52535300326414,35.4682957019364,18.681541692269406,22.02271554554524,16.0312195418814,19.235384061671343,14.035668847618199,77.05841939723393,62.12889826803627,35.05709628591621,11.40175425099138,14.142135623730951,12.727922061357855,26.0,00/10110600_1985-09-17_2012.jpg
11.40175425099138,24.186773244895647,22.47220505424423,13.92838827718412,11.661903789690601,11.180339887498949,13.038404810405298,9.055385138137417,41.593268686170845,32.0624390837628,19.1049731745428,9.219544457292887,9.055385138137417,10.816653826391969,7.615773105863909,00/10126400_1964-07-07_2010.jpg
21.37755832643195,36.40054944640259,40.52159917870962,16.55294535724685,23.600847442411894,20.223748416156685,20.024984394500787,19.235384061671343,81.39410298049853,66.007575322837,37.013511046643494,13.152946437965905,15.132745950421556,13.038404810405298,27.313000567495326,00/1013900_1917-10-15_1960.jpg
59.21148537234985,109.17875251164945,111.61541112229978,65.52098900352466,71.02816342831905,45.044422518220834,65.62011886609167,44.10215414239989,227.37853900489378,187.29655629509048,108.664621657649,37.48332962798263,37.05401462729781,42.44997055358225,56.859475903318,00/10166400_1960-03-12_2008.jpg
11.0,22.561028345356956,22.80350850198276,13.416407864998739,13.0,10.04987562112089,13.0,9.0,44.01136216933077,35.0,20.0,8.06225774829855,8.0,11.40175425099138,6.708203932499369,00/1024100_1982-06-07_2011.jpg
15.033296378372908,30.4138126514911,32.57299494980466,10.04987562112089,17.804493814764857,20.396078054371138,12.36931687685298,12.041594578792296,64.07027391856539,50.00999900019995,29.017236257093817,9.219544457292887,11.0,12.649110640673518,27.730849247724095,00/10292500_1984-03-26_2009.jpg
26.0,39.92492955535426,38.600518131237564,23.600847442411894,22.47220505424423,18.027756377319946,21.095023109728988,24.020824298928627,83.15046602394962,70.06425622241343,40.01249804748511,15.0,16.0312195418814,16.97056274847714,16.1245154965971,00/1035700_1945-11-27_2013.jpg
53.08483775994799,94.64142856064674,92.04890004774636,62.48199740725323,46.84015371452148,45.221676218380054,48.16637831516918,39.11521443121589,204.6264889988586,166.04818577750254,91.02197536858887,35.22782990761707,31.064449134018133,71.19691004531025,25.0,00/10525500_1916-02-14_1951.jpg
28.071337695236398,50.15974481593781,48.662100242385755,31.144823004794873,25.96150997149434,23.021728866442675,27.459060435491963,16.1245154965971,109.22453936730518,87.5728268357257,50.35871324805669,22.0,20.223748416156685,29.154759474226502,19.1049731745428,00/10623500_1931-09-25_1956.jpg
